# UNATTESTED and DERIVED. Reconstructed from RASPA output trees in the replicate workspaces on bnode0, read-only, 2026-09-03. Not an extraction from any replicate-authored record; the per-job association does not exist in one. Outside the sealed 16/16 attestation. t_submitted is RASPA's own start, NOT the PBS submit time. Skip this line.
run,job_id,t_submitted,t_completed,accuracy_tier,structure_id,structure_class,init_cycles,production_cycles,id_source,output_path
rep15,,40.366,40.392,low,2022[Zn][nan]3[ASR]12,retained,200,1000,bracket form in path,rep15/data/s1/run/2022[Zn][nan]3[ASR]12__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,40.401,40.416,low,2015[Zn][dmc]3[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2015[Zn][dmc]3[ASR]2__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,40.481,40.553,low,2023[In][neb]3[FSR]3,retained,200,1000,bracket form in path,rep15/data/s1/run/2023[In][neb]3[FSR]3__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,37.671,37.700,low,2014[Co][nan]3[FSR]16,retained,200,1000,bracket form in path,rep15/data/s1/run/2014[Co][nan]3[FSR]16__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,38.458,38.544,low,2022[Zn][nan]3[FSR]4,retained,200,1000,bracket form in path,rep15/data/s1/run/2022[Zn][nan]3[FSR]4__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.1_298.000000_6.5e+06.data
rep15,,41.062,41.078,low,2010[Co][pcu]3[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2010[Co][pcu]3[ASR]2__580000__200_1000__s0__no/Output/System_0/output_framework_2.4.2_298.000000_580000.data
rep15,,40.244,40.354,low,2019[In][bpq]3[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2019[In][bpq]3[ASR]2__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.4_298.000000_6.5e+06.data
rep15,,40.907,40.929,low,2007[Ag][dia]3[ION]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2007[Ag][dia]3[ION]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_580000.data
rep15,,40.930,40.997,low,2016[Ce][nan]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[Ce][nan]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,41.711,41.788,low,2021[In][nan]3[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2021[In][nan]3[ASR]2__6500000__200_1000__s0__no/Output/System_0/output_framework_2.1.2_298.000000_6.5e+06.data
rep15,,41.482,41.520,low,2015[Zn][pcu]3[FSR]5,retained,200,1000,bracket form in path,rep15/data/s1/run/2015[Zn][pcu]3[FSR]5__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,42.275,42.284,low,2018[La][nan]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2018[La][nan]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,42.436,42.447,low,2015[Zn][nan]3[ASR]56,retained,200,1000,bracket form in path,rep15/data/s1/run/2015[Zn][nan]3[ASR]56__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.1_298.000000_580000.data
rep15,,48.909,48.931,low,2008[Al][bpq]3[ASR]4,retained,200,1000,bracket form in path,rep15/data/s1/run/2008[Al][bpq]3[ASR]4__580000__200_1000__s0__no/Output/System_0/output_framework_4.3.2_298.000000_580000.data
rep15,,50.756,50.918,low,2016[Ni][dia]3[ASR]3,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[Ni][dia]3[ASR]3__580000__200_1000__s0__no/Output/System_0/output_framework_4.4.2_298.000000_580000.data
rep15,,49.943,50.107,low,2020[Zn][nan]3[ASR]10,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Zn][nan]3[ASR]10__580000__200_1000__s0__no/Output/System_0/output_framework_4.4.4_298.000000_580000.data
rep15,,49.458,49.474,low,2015[Co][sit]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2015[Co][sit]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.3_298.000000_580000.data
rep15,,47.764,47.793,low,2015[Cd][nan]3[FSR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2015[Cd][nan]3[FSR]2__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_6.5e+06.data
rep15,,48.661,48.677,low,2013[Zn][bbf]3[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[Zn][bbf]3[ASR]2__580000__200_1000__s0__no/Output/System_0/output_framework_4.2.2_298.000000_580000.data
rep15,,48.774,48.783,low,2012[Co][ins]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Co][ins]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_4.4.1_298.000000_580000.data
rep15,,42.858,43.197,low,2020[Zr][afw]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Zr][afw]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,42.572,42.632,low,2020[Cd][hcb]2[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Cd][hcb]2[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_6.5e+06.data
rep15,,51.133,51.182,low,2014[Co][crb]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2014[Co][crb]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,52.018,52.137,low,2020[Cu][nan]3[ASR]7,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Cu][nan]3[ASR]7__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,49.643,51.281,low,2016[Cu][tbo]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[Cu][tbo]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,43.986,44.010,low,2010[Mg][lon]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2010[Mg][lon]3[FSR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_6.5e+06.data
rep15,,45.171,45.224,low,2017[In][pts]3[ION]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2017[In][pts]3[ION]1__6500000__200_1000__s0__no/Output/System_0/output_framework_4.1.3_298.000000_6.5e+06.data
rep15,,53.432,53.501,low,2013[Tb][dia]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[Tb][dia]3[FSR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_4.3.3_298.000000_6.5e+06.data
rep15,,53.424,53.544,low,2020[Cu][nan]2[ASR]13,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Cu][nan]2[ASR]13__6500000__200_1000__s0__no/Output/System_0/output_framework_2.3.3_298.000000_6.5e+06.data
rep15,,44.450,44.477,low,2008[CuLa][nan]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2008[CuLa][nan]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_4.2.3_298.000000_6.5e+06.data
rep15,,45.892,45.903,low,2016[Zn][nan]3[ASR]27,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[Zn][nan]3[ASR]27__6500000__200_1000__s0__no/Output/System_0/output_framework_4.2.2_298.000000_6.5e+06.data
rep15,,45.274,45.298,low,2017[CuSi][nan]2[ION]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2017[CuSi][nan]2[ION]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.3_298.000000_580000.data
rep15,,48.036,48.152,low,2009[Zn][nan]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2009[Zn][nan]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_4.4.2_298.000000_580000.data
rep15,,47.022,47.030,low,2015[Cd][nan]3[ASR]4,retained,200,1000,bracket form in path,rep15/data/s1/run/2015[Cd][nan]3[ASR]4__6500000__200_1000__s0__no/Output/System_0/output_framework_2.4.1_298.000000_6.5e+06.data
rep15,,47.138,47.148,low,2017[Ag][hcb]2[ION]5,retained,200,1000,bracket form in path,rep15/data/s1/run/2017[Ag][hcb]2[ION]5__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,50.269,50.301,low,2016[Cd][cds]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[Cd][cds]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,52.152,52.173,low,2014[Cu][nan]3[ASR]9,retained,200,1000,bracket form in path,rep15/data/s1/run/2014[Cu][nan]3[ASR]9__6500000__200_1000__s0__no/Output/System_0/output_framework_3.1.2_298.000000_6.5e+06.data
rep15,,52.278,52.364,low,2013[Mn][pcu]3[FSR]4,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[Mn][pcu]3[FSR]4__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,51.334,51.368,low,2024[Co][sql]2[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2024[Co][sql]2[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.1.2_298.000000_6.5e+06.data
rep15,,51.348,51.367,low,2016[NiMg][nan]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[NiMg][nan]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.3_298.000000_580000.data
rep15,,53.019,53.108,low,2013[Cu][nbo]3[FSR]6,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[Cu][nbo]3[FSR]6__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_6.5e+06.data
rep15,,53.239,53.256,low,2021[Cu][sql]2[ASR]2,excluded,200,1000,bracket form in path,rep15/data/s1/run/2021[Cu][sql]2[ASR]2__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,52.196,52.275,low,0000[Mg][sra]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/0000[Mg][sra]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_6.5e+06.data
rep15,,53.927,53.931,low,2012[Cd][pts]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Cd][pts]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.4_298.000000_580000.data
rep15,,51.595,51.607,low,2006[Zn][tfw]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2006[Zn][tfw]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_6.5e+06.data
rep15,,53.685,53.698,low,0000[Mn][nan]3[ASR]3,retained,200,1000,bracket form in path,rep15/data/s1/run/0000[Mn][nan]3[ASR]3__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_580000.data
rep15,,53.741,53.775,low,2015[PrCd][flu]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2015[PrCd][flu]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.1_298.000000_6.5e+06.data
rep15,,53.204,53.244,low,2014[Mg][nan]3[FSR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2014[Mg][nan]3[FSR]2__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_580000.data
rep15,,55.477,55.533,low,2017[Co][bnn]3[ION]6,retained,200,1000,bracket form in path,rep15/data/s1/run/2017[Co][bnn]3[ION]6__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.3_298.000000_580000.data
rep15,,56.431,56.504,low,2021[Cd][hcb]2[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2021[Cd][hcb]2[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_580000.data
rep15,,59.141,59.267,low,2002[Cu][kdd]3[FSR]5,retained,200,1000,bracket form in path,rep15/data/s1/run/2002[Cu][kdd]3[FSR]5__580000__200_1000__s0__no/Output/System_0/output_framework_6.6.3_298.000000_580000.data
rep15,,59.462,59.479,low,2014[Yb][nan]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2014[Yb][nan]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_4.3.2_298.000000_6.5e+06.data
rep15,,56.491,56.750,low,2018[Ni][fmz]3[ASR]4,retained,200,1000,bracket form in path,rep15/data/s1/run/2018[Ni][fmz]3[ASR]4__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,56.600,56.633,low,0000[Co][nan]3[ASR]10,retained,200,1000,bracket form in path,rep15/data/s1/run/0000[Co][nan]3[ASR]10__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_6.5e+06.data
rep15,,58.365,58.377,low,2015[Zn][pcu]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2015[Zn][pcu]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_580000.data
rep15,,58.384,58.423,low,2012[Co][ecu]3[ASR]6,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Co][ecu]3[ASR]6__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_580000.data
rep15,,57.202,57.226,low,2019[In][nan]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2019[In][nan]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.4_298.000000_580000.data
rep15,,56.899,56.937,low,2016[Co][sql]2[FSR]8,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[Co][sql]2[FSR]8__6500000__200_1000__s0__no/Output/System_0/output_framework_5.4.3_298.000000_6.5e+06.data
rep15,,59.861,59.886,low,2018[Zn][sql]2[ASR]11,retained,200,1000,bracket form in path,rep15/data/s1/run/2018[Zn][sql]2[ASR]11__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,59.922,59.980,low,2016[Mn][bcu]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[Mn][bcu]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,59.976,60.019,low,2008[CoMo][nan]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2008[CoMo][nan]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.1_298.000000_6.5e+06.data
rep15,,57.356,57.376,low,2017[Ag][hcb]2[ION]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2017[Ag][hcb]2[ION]2__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,58.313,58.333,low,2012[PbK][nan]3[ION]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[PbK][nan]3[ION]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.5_298.000000_6.5e+06.data
rep15,,62.268,62.274,low,2014[Mn][nan]3[ASR]11,retained,200,1000,bracket form in path,rep15/data/s1/run/2014[Mn][nan]3[ASR]11__580000__200_1000__s0__no/Output/System_0/output_framework_4.4.3_298.000000_580000.data
rep15,,62.318,62.352,low,2020[Cu][nan]2[ASR]5,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Cu][nan]2[ASR]5__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,59.759,59.800,low,2001[Co][dia]3[FSR]3,retained,200,1000,bracket form in path,rep15/data/s1/run/2001[Co][dia]3[FSR]3__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_6.5e+06.data
rep15,,59.814,59.840,low,2019[Nd][pcu]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2019[Nd][pcu]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.3_298.000000_6.5e+06.data
rep15,,58.987,58.998,low,0000[Pr][rtl]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/0000[Pr][rtl]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_4.2.3_298.000000_6.5e+06.data
rep15,,54.162,54.403,low,2001[Cu][nan]3[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2001[Cu][nan]3[ASR]2__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,54.158,54.189,low,2018[Tb][sql]2[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2018[Tb][sql]2[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,59.127,59.165,low,2019[Bi][gra]2[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2019[Bi][gra]2[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_580000.data
rep15,,59.316,59.332,low,2013[CuDy][nan]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[CuDy][nan]3[FSR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_6.5e+06.data
rep15,,55.153,55.203,low,2012[Cd][sra]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Cd][sra]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.3.1_298.000000_580000.data
rep15,,55.168,55.674,low,2022[Co][nan]3[ASR]12,retained,200,1000,bracket form in path,rep15/data/s1/run/2022[Co][nan]3[ASR]12__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_6.5e+06.data
rep15,,60.326,60.339,low,2013[Zn][ths]3[FSR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[Zn][ths]3[FSR]2__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.1_298.000000_580000.data
rep15,,60.602,60.618,low,2008[Mn][fet]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2008[Mn][fet]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.1_298.000000_580000.data
rep15,,60.285,60.293,low,2015[Zn][nan]3[FSR]47,retained,200,1000,bracket form in path,rep15/data/s1/run/2015[Zn][nan]3[FSR]47__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.1_298.000000_580000.data
rep15,,60.271,60.299,low,2018[Ni][nan]3[FSR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2018[Ni][nan]3[FSR]2__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,59.655,60.170,low,2009[Zn][nan]3[ASR]6,retained,200,1000,bracket form in path,rep15/data/s1/run/2009[Zn][nan]3[ASR]6__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,61.212,61.227,low,2007[Zn][srs]3[FSR]6,retained,200,1000,bracket form in path,rep15/data/s1/run/2007[Zn][srs]3[FSR]6__580000__200_1000__s0__no/Output/System_0/output_framework_2.1.1_298.000000_580000.data
rep15,,61.377,61.455,low,2022[Cd][cds]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2022[Cd][cds]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_4.2.2_298.000000_6.5e+06.data
rep15,,60.505,60.562,low,2006[FeAs][nan]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2006[FeAs][nan]3[FSR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,61.547,61.559,low,0000[Fe][pcu]3[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/0000[Fe][pcu]3[ASR]2__580000__200_1000__s0__no/Output/System_0/output_framework_4.3.3_298.000000_580000.data
rep15,,70.468,70.475,low,2010[Cu][tfz]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2010[Cu][tfz]3[FSR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_4.3.2_298.000000_6.5e+06.data
rep15,,65.808,65.842,low,2021[Dy][nan]3[ASR]4,retained,200,1000,bracket form in path,rep15/data/s1/run/2021[Dy][nan]3[ASR]4__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_6.5e+06.data
rep15,,69.584,69.729,low,2015[Ni][nan]3[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2015[Ni][nan]3[ASR]2__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,62.234,62.241,low,2021[Dy][nan]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2021[Dy][nan]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_5.4.3_298.000000_580000.data
rep15,,67.355,67.381,low,2008[Zn][lcy]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2008[Zn][lcy]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,67.873,67.951,low,2012[Ce][seh]3[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Ce][seh]3[ASR]2__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,68.123,68.143,low,2021[Sm][rtl]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2021[Sm][rtl]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_580000.data
rep15,,67.411,67.440,low,0000[Ho][bey]2[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/0000[Ho][bey]2[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.1_298.000000_6.5e+06.data
rep15,,72.796,72.831,low,2020[Fe][nan]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Fe][nan]3[FSR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,72.809,72.865,low,2021[Al][nan]3[FSR]23,retained,200,1000,bracket form in path,rep15/data/s1/run/2021[Al][nan]3[FSR]23__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_580000.data
rep15,,66.909,66.914,low,2012[U][nan]3[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[U][nan]3[ASR]2__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.3_298.000000_580000.data
rep15,,68.332,68.341,low,2020[Ni][kgd]2[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Ni][kgd]2[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,65.727,65.748,low,2010[Cd][sqc]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2010[Cd][sqc]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_6.5e+06.data
rep15,,64.847,64.948,low,2011[FeAg][nan]3[ION]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2011[FeAg][nan]3[ION]2__6500000__200_1000__s0__no/Output/System_0/output_framework_4.4.2_298.000000_6.5e+06.data
rep15,,64.695,64.737,low,2023[TiCu][nan]3[FSR]3,retained,200,1000,bracket form in path,rep15/data/s1/run/2023[TiCu][nan]3[FSR]3__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.3_298.000000_580000.data
rep15,,60.968,61.001,low,2012[Ni][nan]3[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Ni][nan]3[ASR]2__580000__200_1000__s0__no/Output/System_0/output_framework_2.3.2_298.000000_580000.data
rep15,,68.572,68.599,low,2014[Zn][nan]3[FSR]20,retained,200,1000,bracket form in path,rep15/data/s1/run/2014[Zn][nan]3[FSR]20__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.1_298.000000_580000.data
rep15,,68.375,68.385,low,2021[Zn][nan]3[ASR]5,retained,200,1000,bracket form in path,rep15/data/s1/run/2021[Zn][nan]3[ASR]5__580000__200_1000__s0__no/Output/System_0/output_framework_2.1.1_298.000000_580000.data
rep15,,63.331,63.351,low,2020[Zn][nan]3[ASR]14,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Zn][nan]3[ASR]14__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_6.5e+06.data
rep15,,69.205,69.232,low,2013[Zn][uni]3[FSR]8,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[Zn][uni]3[FSR]8__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.3_298.000000_6.5e+06.data
rep15,,69.812,69.826,low,2011[Zn][nan]3[FSR]16,retained,200,1000,bracket form in path,rep15/data/s1/run/2011[Zn][nan]3[FSR]16__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.1_298.000000_6.5e+06.data
rep15,,69.126,69.181,low,2016[Cu][nbo]3[ASR]28,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[Cu][nbo]3[ASR]28__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,69.684,69.702,low,2020[Gd][pcu]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Gd][pcu]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_580000.data
rep15,,69.871,69.885,low,2019[Zn][dia]3[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2019[Zn][dia]3[ASR]2__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_580000.data
rep15,,70.151,70.204,low,2019[Co][pcu]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2019[Co][pcu]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_580000.data
rep15,,70.163,70.212,low,2012[Cd][nan]3[FSR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Cd][nan]3[FSR]2__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,66.008,66.068,low,2015[Tb][pts]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2015[Tb][pts]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,66.095,66.144,low,2018[Cd][rtl]3[ION]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2018[Cd][rtl]3[ION]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.3_298.000000_6.5e+06.data
rep15,,66.176,66.184,low,2009[LaCu][nan]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2009[LaCu][nan]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_4.2.3_298.000000_580000.data
rep15,,68.429,68.485,low,2013[Zn][nan]3[ASR]19,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[Zn][nan]3[ASR]19__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.3_298.000000_580000.data
rep15,,66.368,66.444,low,2024[Cd][dia]3[FSR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2024[Cd][dia]3[FSR]2__580000__200_1000__s0__no/Output/System_0/output_framework_4.4.2_298.000000_580000.data
