# UNATTESTED. Workspace file inventory, post-seal read-only. REBUILT 2026-09-03 correcting REPORT 036 section 4 (was 6 runs / 2,037 rows). Skip this line.
run,group,file_path,parent_structure_id,parent_class,transformation,reported_value,reported_uncertainty,accuracy_tier,pristine_parent_measured_same_setting
rep02,U,rep02/mod/2019[Cd][sql]2[FSR]5__1of4.cif,2019[Cd][sql]2[FSR]5,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Ce][hcb]2[ASR]1__1of2.cif,2019[Ce][hcb]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[CoMg][hex]3[ASR]1__1of2.cif,2019[CoMg][hex]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[CoMg][hex]3[FSR]1__1of2.cif,2019[CoMg][hex]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][crs]3[ASR]1__1of3.cif,2019[Co][crs]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][crs]3[FSR]1__1of3.cif,2019[Co][crs]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][dia]3[ASR]2__1of2.cif,2019[Co][dia]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][dia]3[FSR]2__1of2.cif,2019[Co][dia]3[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][hcb]2[ASR]1__1of2.cif,2019[Co][hcb]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][hcb]2[ASR]3__1of2.cif,2019[Co][hcb]2[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][hcb]2[FSR]1__1of2.cif,2019[Co][hcb]2[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][hex]3[ASR]1__1of2.cif,2019[Co][hex]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][hex]3[FSR]1__1of2.cif,2019[Co][hex]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][lcv]3[ASR]1__1of2.cif,2019[Co][lcv]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][lcv]3[FSR]1__1of2.cif,2019[Co][lcv]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][nan]2[ASR]3__1of2.cif,2019[Co][nan]2[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][nan]2[FSR]4__1of2.cif,2019[Co][nan]2[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][nan]3[ASR]4__1of2.cif,2019[Co][nan]3[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][nan]3[FSR]3__1of2.cif,2019[Co][nan]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][pcu]3[ASR]2__1of2.cif,2019[Co][pcu]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][pcu]3[ASR]3__1of2.cif,2019[Co][pcu]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][pcu]3[ASR]4__1of2.cif,2019[Co][pcu]3[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][pcu]3[ASR]5__1of2.cif,2019[Co][pcu]3[ASR]5,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][pcu]3[FSR]2__1of2.cif,2019[Co][pcu]3[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][pcu]3[FSR]3__1of2.cif,2019[Co][pcu]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][pcu]3[FSR]4__1of2.cif,2019[Co][pcu]3[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][pcu]3[FSR]5__1of2.cif,2019[Co][pcu]3[FSR]5,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][sql]2[ASR]3__1of2.cif,2019[Co][sql]2[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Co][sql]2[FSR]4__1of2.cif,2019[Co][sql]2[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][hms]2[ASR]1__1of2.cif,2019[Cu][hms]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][hms]2[ASR]2__1of2.cif,2019[Cu][hms]2[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][hms]2[FSR]1__1of2.cif,2019[Cu][hms]2[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][hms]2[FSR]2__1of2.cif,2019[Cu][hms]2[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][lvt]3[ASR]4__1of2.cif,2019[Cu][lvt]3[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][nan]2[ASR]1__1of2.cif,2019[Cu][nan]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][nan]2[ASR]2__1of2.cif,2019[Cu][nan]2[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][nan]2[ASR]4__1of2.cif,2019[Cu][nan]2[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][nan]2[FSR]1__1of2.cif,2019[Cu][nan]2[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][nan]2[FSR]2__1of2.cif,2019[Cu][nan]2[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][nan]2[FSR]4__1of2.cif,2019[Cu][nan]2[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][pcu]3[ASR]1__1of2.cif,2019[Cu][pcu]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][pcu]3[FSR]1__1of2.cif,2019[Cu][pcu]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][pts]3[ASR]2__1of2.cif,2019[Cu][pts]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][pts]3[FSR]2__1of2.cif,2019[Cu][pts]3[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][sql]2[ASR]12__1of2.cif,2019[Cu][sql]2[ASR]12,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][sql]2[ASR]13__1of2.cif,2019[Cu][sql]2[ASR]13,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][sql]2[ASR]14__1of2.cif,2019[Cu][sql]2[ASR]14,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][sql]2[ASR]2__1of2.cif,2019[Cu][sql]2[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][sql]2[ASR]3__1of2.cif,2019[Cu][sql]2[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][sql]2[ASR]8__1of2.cif,2019[Cu][sql]2[ASR]8,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Cu][sql]2[FSR]2__1of2.cif,2019[Cu][sql]2[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Dy][sql]2[ASR]2__1of2.cif,2019[Dy][sql]2[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Dy][sql]2[ASR]3__1of2.cif,2019[Dy][sql]2[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Dy][sql]2[ASR]4__1of2.cif,2019[Dy][sql]2[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Dy][sql]2[FSR]3__1of2.cif,2019[Dy][sql]2[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Dy][sql]2[FSR]4__1of2.cif,2019[Dy][sql]2[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Er][hcb]2[ASR]2__1of2.cif,2019[Er][hcb]2[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Er][hcb]2[FSR]2__1of2.cif,2019[Er][hcb]2[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Eu][hcb]2[FSR]1__1of2.cif,2019[Eu][hcb]2[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Eu][sql]2[ASR]1__1of2.cif,2019[Eu][sql]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Eu][sql]2[ASR]2__1of2.cif,2019[Eu][sql]2[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Eu][sql]2[ASR]3__1of2.cif,2019[Eu][sql]2[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Eu][sql]2[ASR]4__1of2.cif,2019[Eu][sql]2[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Eu][sql]2[FSR]1__1of2.cif,2019[Eu][sql]2[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Eu][sql]2[FSR]2__1of2.cif,2019[Eu][sql]2[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Eu][sql]2[FSR]3__1of2.cif,2019[Eu][sql]2[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Eu][sql]2[FSR]4__1of2.cif,2019[Eu][sql]2[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Gd][sql]2[ASR]1__1of2.cif,2019[Gd][sql]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Gd][sql]2[ASR]2__1of2.cif,2019[Gd][sql]2[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Gd][sql]2[ASR]3__1of2.cif,2019[Gd][sql]2[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Gd][sql]2[FSR]2__1of2.cif,2019[Gd][sql]2[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Gd][sql]2[FSR]3__1of2.cif,2019[Gd][sql]2[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[In][kgd]2[ASR]1__1of2.cif,2019[In][kgd]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[In][kgd]2[FSR]1__1of2.cif,2019[In][kgd]2[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[In][mcm]2[ASR]1__1of2.cif,2019[In][mcm]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[In][mcm]2[FSR]1__1of2.cif,2019[In][mcm]2[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[In][mmt]3[ASR]1__1of2.cif,2019[In][mmt]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[In][mmt]3[FSR]1__1of2.cif,2019[In][mmt]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[In][sql]2[ASR]1__1of2.cif,2019[In][sql]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[In][sql]2[FSR]2__1of2.cif,2019[In][sql]2[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Mg][sql]2[ASR]1__1of2.cif,2019[Mg][sql]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Mn][srs]3[ASR]1__1of2.cif,2019[Mn][srs]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Mn][srs]3[FSR]1__1of2.cif,2019[Mn][srs]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Ni][dia]3[ASR]2__1of2.cif,2019[Ni][dia]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Ni][dia]3[ASR]3__1of2.cif,2019[Ni][dia]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Ni][dia]3[ASR]4__1of2.cif,2019[Ni][dia]3[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Ni][dia]3[FSR]2__1of2.cif,2019[Ni][dia]3[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Ni][dia]3[FSR]3__1of2.cif,2019[Ni][dia]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Ni][dia]3[FSR]4__1of2.cif,2019[Ni][dia]3[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Ni][hcb]2[ASR]1__1of2.cif,2019[Ni][hcb]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Ni][hcb]2[ASR]2__1of2.cif,2019[Ni][hcb]2[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Ni][hcb]2[ASR]3__1of2.cif,2019[Ni][hcb]2[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Ni][hcb]2[FSR]1__1of2.cif,2019[Ni][hcb]2[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Ni][sql]2[ASR]2__1of2.cif,2019[Ni][sql]2[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Pb][nan]2[ASR]2__1of2.cif,2019[Pb][nan]2[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Pb][nan]2[FSR]2__1of2.cif,2019[Pb][nan]2[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Sm][sql]2[ASR]1__1of2.cif,2019[Sm][sql]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Sm][sql]2[FSR]1__1of2.cif,2019[Sm][sql]2[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Tb][sql]2[ASR]1__1of2.cif,2019[Tb][sql]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Tb][sql]2[ASR]2__1of2.cif,2019[Tb][sql]2[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Tb][sql]2[ASR]3__1of2.cif,2019[Tb][sql]2[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Tb][sql]2[FSR]1__1of2.cif,2019[Tb][sql]2[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Tb][sql]2[FSR]2__1of2.cif,2019[Tb][sql]2[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Tb][sql]2[FSR]3__1of2.cif,2019[Tb][sql]2[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Yb][sql]2[ASR]1__1of2.cif,2019[Yb][sql]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][ant]3[ASR]1__1of2.cif,2019[Zn][ant]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][dia]3[ASR]2__1of2.cif,2019[Zn][dia]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][dia]3[FSR]2__1of2.cif,2019[Zn][dia]3[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][dmc]3[ASR]1__1of2.cif,2019[Zn][dmc]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][dmc]3[FSR]1__1of2.cif,2019[Zn][dmc]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][hcb]2[ASR]1__1of2.cif,2019[Zn][hcb]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][hcb]2[ASR]2__1of2.cif,2019[Zn][hcb]2[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][hcb]2[ASR]4__1of2.cif,2019[Zn][hcb]2[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][hcb]2[ASR]5__1of2.cif,2019[Zn][hcb]2[ASR]5,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][hcb]2[FSR]1__1of2.cif,2019[Zn][hcb]2[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][hcb]2[FSR]2__1of2.cif,2019[Zn][hcb]2[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][hcb]2[FSR]4__1of2.cif,2019[Zn][hcb]2[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][hcb]2[FSR]5__1of2.cif,2019[Zn][hcb]2[FSR]5,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][mog]3[ASR]1__1of2.cif,2019[Zn][mog]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][mog]3[ASR]2__1of2.cif,2019[Zn][mog]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][mog]3[ASR]3__1of2.cif,2019[Zn][mog]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][mog]3[ASR]4__1of2.cif,2019[Zn][mog]3[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][mog]3[FSR]1__1of2.cif,2019[Zn][mog]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][mog]3[FSR]2__1of2.cif,2019[Zn][mog]3[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][mog]3[FSR]3__1of2.cif,2019[Zn][mog]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][mog]3[FSR]4__1of2.cif,2019[Zn][mog]3[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][nan]2[ASR]3__1of2.cif,2019[Zn][nan]2[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][nan]2[FSR]2__1of2.cif,2019[Zn][nan]2[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][pcu]3[ASR]1__1of2.cif,2019[Zn][pcu]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][pcu]3[ASR]3__1of2.cif,2019[Zn][pcu]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][pcu]3[ASR]6__1of2.cif,2019[Zn][pcu]3[ASR]6,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][pcu]3[ASR]7__1of4.cif,2019[Zn][pcu]3[ASR]7,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][pcu]3[FSR]1__1of2.cif,2019[Zn][pcu]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][pcu]3[FSR]3__1of2.cif,2019[Zn][pcu]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][pcu]3[FSR]6__1of2.cif,2019[Zn][pcu]3[FSR]6,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][pcu]3[FSR]7__1of4.cif,2019[Zn][pcu]3[FSR]7,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][sit]3[ASR]1__1of2.cif,2019[Zn][sit]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][sql]2[ASR]12__1of4.cif,2019[Zn][sql]2[ASR]12,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][sql]2[ASR]13__1of4.cif,2019[Zn][sql]2[ASR]13,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][sql]2[ASR]14__1of4.cif,2019[Zn][sql]2[ASR]14,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][sql]2[ASR]18__1of4.cif,2019[Zn][sql]2[ASR]18,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][sql]2[ASR]1__1of2.cif,2019[Zn][sql]2[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][sql]2[ASR]22__1of2.cif,2019[Zn][sql]2[ASR]22,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][sql]2[ASR]4__1of2.cif,2019[Zn][sql]2[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][sql]2[FSR]13__1of4.cif,2019[Zn][sql]2[FSR]13,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][sql]2[FSR]14__1of4.cif,2019[Zn][sql]2[FSR]14,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][sql]2[FSR]15__1of4.cif,2019[Zn][sql]2[FSR]15,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][sql]2[FSR]19__1of4.cif,2019[Zn][sql]2[FSR]19,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][sql]2[FSR]1__1of2.cif,2019[Zn][sql]2[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][sql]2[FSR]23__1of2.cif,2019[Zn][sql]2[FSR]23,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][sql]2[FSR]4__1of2.cif,2019[Zn][sql]2[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][utp]3[ASR]1__1of2.cif,2019[Zn][utp]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zn][utp]3[ASR]2__1of2.cif,2019[Zn][utp]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zr][nan]2[ASR]2__1of2.cif,2019[Zr][nan]2[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zr][scu]3[ASR]1__1of2.cif,2019[Zr][scu]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zr][scu]3[ASR]3__1of2.cif,2019[Zr][scu]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2019[Zr][scu]3[ASR]4__1of2.cif,2019[Zr][scu]3[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][dia]3[ASR]5__1of2.cif,2020[Cd][dia]3[ASR]5,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][dia]3[ASR]6__1of2.cif,2020[Cd][dia]3[ASR]6,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][dia]3[FSR]5__1of2.cif,2020[Cd][dia]3[FSR]5,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][dia]3[FSR]6__1of2.cif,2020[Cd][dia]3[FSR]6,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][fes]2[ASR]2__1of2.cif,2020[Cd][fes]2[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][fes]2[ASR]3__1of2.cif,2020[Cd][fes]2[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][fes]2[FSR]3__1of2.cif,2020[Cd][fes]2[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][hcb]2[ASR]2__1of2.cif,2020[Cd][hcb]2[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][hcb]2[ASR]4__1of2.cif,2020[Cd][hcb]2[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][hcb]2[FSR]2__1of2.cif,2020[Cd][hcb]2[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][hcb]2[FSR]4__1of2.cif,2020[Cd][hcb]2[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][hms]3[ASR]1__1of2.cif,2020[Cd][hms]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][hms]3[FSR]1__1of2.cif,2020[Cd][hms]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][pcu]3[ASR]1__1of2.cif,2020[Cd][pcu]3[ASR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][pcu]3[ASR]2__1of2.cif,2020[Cd][pcu]3[ASR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][pcu]3[ASR]3__1of2.cif,2020[Cd][pcu]3[ASR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][pcu]3[ASR]4__1of2.cif,2020[Cd][pcu]3[ASR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][pcu]3[FSR]1__1of2.cif,2020[Cd][pcu]3[FSR]1,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][pcu]3[FSR]2__1of2.cif,2020[Cd][pcu]3[FSR]2,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][pcu]3[FSR]3__1of2.cif,2020[Cd][pcu]3[FSR]3,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][pcu]3[FSR]4__1of2.cif,2020[Cd][pcu]3[FSR]4,retained,"""interpenetration removal""",,,,unknown
rep02,U,rep02/mod/2020[Cd][sql]2[ASR]3__1of2.cif,2020[Cd][sql]2[ASR]3,retained,"""interpenetration removal""",,,,unknown
